item_id,fuente,url,search_url,pagina_origen,scraped_at_utc,titulo,tipo_propiedad,tipo_operacion,moneda,precio,precio_texto,desde,inmobiliaria,direccion,barrio,localidad,provincia,ambientes_min,ambientes_max,banios_min,banios_max,dormitorios_min,dormitorios_max,superficie_min_m2,superficie_max_m2,tipo_superficie,imagen_principal,destacado,emprendimiento,posesion,unidades_disponibles,atributos_texto,texto_tarjeta,parse_warnings,posicion_pagina,slug,calle,altura,comuna,precio_anterior,descuento_pct,precio_m2_min,precio_m2_max,amplitud_superficie_m2,es_rango_superficie,es_rango_ambientes,monoambiente,apto_credito,balcon,terraza,pileta,parrilla,cochera_mencionada,amenities_mencionadas,estado_entrega,cantidad_atributos,completitud_pct,imagen_id,imagen_extension
MLA2035643045,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2035643045-departamento-alquiler-temporario-callao-930-recoleta--_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.030166+00:00,"Departamento Alquiler Temporario - ,callao 930, Recoleta -",departamento,alquiler temporal,ARS,1200000.0,$ 1.200.000,0,,"Callao 930, Recoleta, Capital Federal",Recoleta,Capital Federal,Capital Federal,1,1,1,1,,,37.0,37.0,total,https://http2.mlstatic.com/D_NQ_NP_2X_882163-MLA115301908588_082026-E.webp,0,0,,,1 amb. | 1 baño | 37 m² totales,"Departamento en alquiler temporal Departamento Alquiler Temporario - ,callao 930, Recoleta - $ 1.200.000 1 amb. 1 baño 37 m² totales Callao 930, Recoleta, Capital Federal",,30,MLA-2035643045-departamento-alquiler-temporario-callao-930-recoleta--_JM,Callao,930,2,,,32432.43,32432.43,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_882163-MLA115301908588_082026-E,webp
MLA2026847027,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2026847027-departamento-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.032077+00:00,Departamento En Barracas,departamento,alquiler temporal,ARS,950000.0,$ 950.000,0,,"Quinquela Martin Al 1500, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,2,2,,,46.0,46.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_975479-MLA116586878995_082026-E.webp,0,0,,,2 ambs. | 2 baños | 46 m² cubiertos,"Departamento en alquiler Departamento En Barracas $ 950.000 2 ambs. 2 baños 46 m² cubiertos Quinquela Martin Al 1500, Barracas, Capital Federal",,31,MLA-2026847027-departamento-en-barracas-_JM,Quinquela Martin Al,1500,4,,,20652.17,20652.17,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_975479-MLA116586878995_082026-E,webp
MLA1945080303,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1945080303-alquiler-departamento-3-ambientes-cochera-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.032467+00:00,Alquiler Departamento 3 Ambientes Cochera Barracas,departamento,alquiler temporal,ARS,1600000.0,$ 1.600.000,0,,"Isabel La Católica 800, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,3,3,1,1,,,64.0,64.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_867887-MLA115550210493_082026-E.webp,0,0,,,3 ambs. | 1 baño | 64 m² cubiertos,"Departamento en alquiler Alquiler Departamento 3 Ambientes Cochera Barracas $ 1.600.000 3 ambs. 1 baño 64 m² cubiertos Isabel La Católica 800, Barracas, Capital Federal",,32,MLA-1945080303-alquiler-departamento-3-ambientes-cochera-barracas-_JM,Isabel La Católica,800,4,,,25000.0,25000.0,0.0,0,0,0,0,0,0,0,0,1,0,,3,85.7,D_NQ_NP_2X_867887-MLA115550210493_082026-E,webp
MLA1992423241,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1992423241-departamento-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.032874+00:00,Departamento En Barracas,departamento,alquiler temporal,ARS,700000.0,$ 700.000,0,,"Av. Montes De Oca Al 1600, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_912257-MLA116587106113_082026-E.webp,0,0,,,2 ambs. | 1 baño | 40 m² cubiertos,"Departamento en alquiler Departamento En Barracas $ 700.000 2 ambs. 1 baño 40 m² cubiertos Av. Montes De Oca Al 1600, Barracas, Capital Federal",,33,MLA-1992423241-departamento-en-barracas-_JM,Av. Montes De Oca Al,1600,4,,,17500.0,17500.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_912257-MLA116587106113_082026-E,webp
MLA3692359532,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3692359532-departamento-oficina-en-alquiler-2-ambientes-a-estrenar-en-av-montes-de-oca-al-700-barracas-caba-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.033251+00:00,Departamento/ Oficina En Alquiler 2 Ambientes A Estrenar En Av. Montes De Oca Al 700 Barracas Caba,departamento,alquiler temporal,ARS,1100000.0,$ 1.100.000,0,,"Av. Montes De Oca Al 700 Barracas Caba, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,41.0,41.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_916597-MLA115297784031_072026-E.webp,0,0,,,2 ambs. | 1 baño | 41 m² cubiertos,"Departamento en alquiler Departamento/ Oficina En Alquiler 2 Ambientes A Estrenar En Av. Montes De Oca Al 700 Barracas Caba $ 1.100.000 2 ambs. 1 baño 41 m² cubiertos Av. Montes De Oca Al 700 Barracas Caba, Barracas, Capital Federal",,34,MLA-3692359532-departamento-oficina-en-alquiler-2-ambientes-a-estrenar-en-av-montes-de-oca-al-700-barracas-caba-_JM,Av. Montes De Oca Al 700 Barracas Caba,,4,,,26829.27,26829.27,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_916597-MLA115297784031_072026-E,webp
MLA3860601510,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3860601510-departamento-2-ambientes-en-alquiler-con-balcon-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.033661+00:00,Departamento 2 Ambientes En Alquiler Con Balcon,departamento,alquiler temporal,ARS,650000.0,$ 650.000,0,,"Samperio Al 900, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,45.0,45.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_685225-MLA115693822834_092026-E.webp,0,0,,,2 ambs. | 1 baño | 45 m² cubiertos,"Departamento en alquiler Departamento 2 Ambientes En Alquiler Con Balcon $ 650.000 2 ambs. 1 baño 45 m² cubiertos Samperio Al 900, Barracas, Capital Federal",,35,MLA-3860601510-departamento-2-ambientes-en-alquiler-con-balcon-_JM,Samperio Al,900,4,,,14444.44,14444.44,0.0,0,0,0,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_685225-MLA115693822834_092026-E,webp
MLA3790565172,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3790565172-depto-monoambiente-y-medio-todo-incluido-alquiler-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.034051+00:00,Depto Monoambiente Y Medio Todo Incluido Alquiler Barracas,departamento,alquiler temporal,ARS,800000.0,$ 800.000,0,,"Av Suarez 1400, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,30.0,30.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_865191-MLA116186602115_082026-E.webp,0,0,,,2 ambs. | 1 baño | 30 m² cubiertos,"Departamento en alquiler Depto Monoambiente Y Medio Todo Incluido Alquiler Barracas $ 800.000 2 ambs. 1 baño 30 m² cubiertos Av Suarez 1400, Barracas, Capital Federal",,36,MLA-3790565172-depto-monoambiente-y-medio-todo-incluido-alquiler-barracas-_JM,Av Suarez,1400,4,,,26666.67,26666.67,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_865191-MLA116186602115_082026-E,webp
MLA2044645157,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2044645157-alquiler-2-ambientes-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.034426+00:00,Alquiler 2 Ambientes,departamento,alquiler temporal,ARS,580000.0,$ 580.000,0,,"Jovellanos Gaspar M Al 500. Entre Aristobulo Del Valle Y Pinzon, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,35.0,35.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_799868-MLA116873059329_082026-E.webp,0,0,,,2 ambs. | 1 baño | 35 m² cubiertos,"Departamento en alquiler Alquiler 2 Ambientes $ 580.000 2 ambs. 1 baño 35 m² cubiertos Jovellanos Gaspar M Al 500. Entre Aristobulo Del Valle Y Pinzon, Barracas, Capital Federal",,37,MLA-2044645157-alquiler-2-ambientes-_JM,Jovellanos Gaspar M Al 500. Entre Aristobulo Del Valle Y Pinzon,,4,,,16571.43,16571.43,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_799868-MLA116873059329_082026-E,webp
MLA1657120983,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1657120983-dos-ambientes-pozo-apto-profesional-y-temporal-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.034815+00:00,Dos Ambientes Pozo Apto Profesional Y Temporal,departamento,alquiler temporal,USD,118900.0,US$ 118.900,0,,"Finochietto Al 900, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,35.0,35.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_710425-MLA105193325640_012026-E.webp,0,0,,,2 ambs. | 1 baño | 35 m² cubiertos,"Departamento en venta Dos Ambientes Pozo Apto Profesional Y Temporal US$ 118.900 2 ambs. 1 baño 35 m² cubiertos Finochietto Al 900, Barracas, Capital Federal",,38,MLA-1657120983-dos-ambientes-pozo-apto-profesional-y-temporal-_JM,Finochietto Al,900,4,,,3397.14,3397.14,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_710425-MLA105193325640_012026-E,webp
MLA2023835041,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2023835041-oportunidad-depto-de-3-ambientes-con-lavadero-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.035563+00:00,Oportunidad !!! Depto De 3 Ambientes Con Lavadero.,departamento,alquiler temporal,ARS,750000.0,$ 750.000,0,,"Av Montes De Oca 1650, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,3,3,1,1,,,41.0,41.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_915076-MLA116546814321_082026-E.webp,0,0,,,3 ambs. | 1 baño | 41 m² cubiertos,"Departamento en alquiler Oportunidad !!! Depto De 3 Ambientes Con Lavadero. $ 750.000 3 ambs. 1 baño 41 m² cubiertos Av Montes De Oca 1650, Barracas, Capital Federal",,40,MLA-2023835041-oportunidad-depto-de-3-ambientes-con-lavadero-_JM,Av Montes De Oca,1650,4,,,18292.68,18292.68,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_915076-MLA116546814321_082026-E,webp
MLA3638102892,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3638102892-venta-departamento-2-ambientes-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.035976+00:00,Venta Departamento 2 Ambientes En Barracas,departamento,alquiler temporal,USD,1100.0,US$ 1.100,0,Situar,"Avenida Regimiento De Patricios Al 1000, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,75.0,75.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_967896-MLA113602496302_072026-E.webp,0,0,,,2 ambs. | 1 baño | 75 m² cubiertos,"Departamento en alquiler Venta Departamento 2 Ambientes En Barracas Situar US$ 1.100 2 ambs. 1 baño 75 m² cubiertos Avenida Regimiento De Patricios Al 1000, Barracas, Capital Federal",,41,MLA-3638102892-venta-departamento-2-ambientes-en-barracas-_JM,Avenida Regimiento De Patricios Al,1000,4,,,14.67,14.67,0.0,0,0,0,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_967896-MLA113602496302_072026-E,webp
MLA3720465230,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3720465230-alquiler-barracas-2-ambientes-con-balcon-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.036351+00:00,Alquiler Barracas 2 Ambientes Con Balcón,departamento,alquiler temporal,ARS,790000.0,$ 790.000,0,,"Pinzón 1500, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,44.0,44.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_614891-MLA115550153281_082026-E.webp,0,0,,,2 ambs. | 1 baño | 44 m² cubiertos,"Departamento en alquiler Alquiler Barracas 2 Ambientes Con Balcón $ 790.000 2 ambs. 1 baño 44 m² cubiertos Pinzón 1500, Barracas, Capital Federal",,42,MLA-3720465230-alquiler-barracas-2-ambientes-con-balcon-_JM,Pinzón,1500,4,,,17954.55,17954.55,0.0,0,0,0,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_614891-MLA115550153281_082026-E,webp
MLA3809098072,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3809098072-alquiler-2-ambientes-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.036739+00:00,Alquiler 2 Ambientes,departamento,alquiler temporal,ARS,600000.0,$ 600.000,0,,"AV MONTES DE OCA Al 1100. Entre Magallanes Y Araoz De Lamadrid, G., Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,45.0,45.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_944687-MLA114988075250_082026-E.webp,0,0,,,2 ambs. | 1 baño | 45 m² cubiertos,"Departamento en alquiler Alquiler 2 Ambientes $ 600.000 2 ambs. 1 baño 45 m² cubiertos AV MONTES DE OCA Al 1100. Entre Magallanes Y Araoz De Lamadrid, G., Barracas, Capital Federal",,43,MLA-3809098072-alquiler-2-ambientes-_JM,AV MONTES DE OCA Al 1100. Entre Magallanes Y Araoz De Lamadrid,,4,,,13333.33,13333.33,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_944687-MLA114988075250_082026-E,webp
MLA1948589307,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1948589307-alquiler-departamento-2-ambientes-frente-a-parque-lezama-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.037485+00:00,Alquiler Departamento 2 Ambientes Frente A Parque Lezama,departamento,alquiler temporal,ARS,840000.0,$ 840.000,0,,"Barracas, Capital Federal",,Capital Federal,Capital Federal,2,2,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_813878-MLA115604112017_082026-E.webp,0,0,,,2 ambs. | 1 baño | 40 m² cubiertos,"Departamento en alquiler Alquiler Departamento 2 Ambientes Frente A Parque Lezama $ 840.000 2 ambs. 1 baño 40 m² cubiertos Barracas, Capital Federal",,45,MLA-1948589307-alquiler-departamento-2-ambientes-frente-a-parque-lezama-_JM,Barracas,,,,,21000.0,21000.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,71.4,D_NQ_NP_2X_813878-MLA115604112017_082026-E,webp
MLA3592586464,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3592586464-departamento-monoambiente-barracas-alquiler-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.037869+00:00,Departamento Monoambiente Barracas Alquiler,departamento,alquiler temporal,ARS,600000.0,$ 600.000,0,,"Av. Suarez 1411, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,,,1,1,,,30.0,30.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_692843-MLA110977148338_052026-E.webp,0,0,,,1 baño | 30 m² cubiertos,"Departamento en alquiler Departamento Monoambiente Barracas Alquiler $ 600.000 1 baño 30 m² cubiertos Av. Suarez 1411, Barracas, Capital Federal",,46,MLA-3592586464-departamento-monoambiente-barracas-alquiler-_JM,Av. Suarez,1411,4,,,20000.0,20000.0,0.0,0,,1,0,0,0,0,0,0,0,,2,71.4,D_NQ_NP_2X_692843-MLA110977148338_052026-E,webp
MLA1991006747,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1991006747-alquiler-excelente-monoambiente-divisible-y-semiamoblado-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.038233+00:00,Alquiler - Excelente Monoambiente Divisible Y Semiamoblado En Barracas,departamento,alquiler temporal,ARS,485000.0,$ 485.000,0,,"Av. Patricios Al 100, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,1,1,1,1,,,30.0,30.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_960157-MLA114810411052_082026-E.webp,0,0,,,1 amb. | 1 baño | 30 m² cubiertos,"Departamento en alquiler Alquiler - Excelente Monoambiente Divisible Y Semiamoblado En Barracas $ 485.000 1 amb. 1 baño 30 m² cubiertos Av. Patricios Al 100, Barracas, Capital Federal",,47,MLA-1991006747-alquiler-excelente-monoambiente-divisible-y-semiamoblado-en-barracas-_JM,Av. Patricios Al,100,4,,,16166.67,16166.67,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_960157-MLA114810411052_082026-E,webp
MLA3720090684,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3720090684-departamento-monoambiente-en-alquiler-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,2,2026-09-05T20:10:54.038625+00:00,Departamento Monoambiente En Alquiler Barracas,departamento,alquiler temporal,ARS,550000.0,$ 550.000,0,Remax Premium,"Doctor Enrique Finochietto 900, San Telmo, Capital Federal",San Telmo,Capital Federal,Capital Federal,1,1,1,1,,,27.0,27.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_956897-MLA115548825693_082026-E.webp,0,0,,,1 amb. | 1 baño | 27 m² cubiertos,"Departamento en alquiler Departamento Monoambiente En Alquiler Barracas Remax Premium $ 550.000 1 amb. 1 baño 27 m² cubiertos Doctor Enrique Finochietto 900, San Telmo, Capital Federal",,48,MLA-3720090684-departamento-monoambiente-en-alquiler-barracas-_JM,Doctor Enrique Finochietto,900,1,,,20370.37,20370.37,0.0,0,0,1,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_956897-MLA115548825693_082026-E,webp
MLA1992569957,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1992569957-2-ambientes-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,3,2026-09-05T20:11:06.090002+00:00,2 Ambientes Barracas,departamento,alquiler temporal,ARS,550000.0,$ 550.000,0,,"Ituzaingó 600 - 900, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,37.0,37.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_626119-MLA116202893513_082026-E.webp,0,0,,,2 ambs. | 1 baño | 37 m² cubiertos,"Departamento en alquiler 2 Ambientes Barracas $ 550.000 2 ambs. 1 baño 37 m² cubiertos Ituzaingó 600 - 900, Barracas, Capital Federal",,1,MLA-1992569957-2-ambientes-barracas-_JM,Ituzaingó 600 -,900,4,,,14864.86,14864.86,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_626119-MLA116202893513_082026-E,webp
MLA3712638110,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3712638110-alquiler-1-ambiente-con-patio-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,3,2026-09-05T20:11:06.090479+00:00,Alquiler 1 Ambiente Con Patio En Barracas,departamento,alquiler temporal,ARS,400000.0,$ 400.000,0,,"Ruy Diaz Guzman 100, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,1,1,1,1,,,37.0,37.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_761165-MLA114142379436_082026-E.webp,0,0,,,1 amb. | 1 baño | 37 m² cubiertos,"Departamento en alquiler Alquiler 1 Ambiente Con Patio En Barracas $ 400.000 1 amb. 1 baño 37 m² cubiertos Ruy Diaz Guzman 100, Barracas, Capital Federal",,2,MLA-3712638110-alquiler-1-ambiente-con-patio-en-barracas-_JM,Ruy Diaz Guzman,100,4,,,10810.81,10810.81,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_761165-MLA114142379436_082026-E,webp
MLA2032522549,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2032522549-alquiler-3-ambientes-balcon-corrido-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,3,2026-09-05T20:11:06.091391+00:00,Alquiler 3 Ambientes - Balcon Corrido - Barracas,departamento,alquiler temporal,ARS,850000.0,$ 850.000,0,,"Vieytes 1300, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,3,3,1,1,,,68.0,68.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_978383-MLA116664898103_082026-E.webp,0,0,,,3 ambs. | 1 baño | 68 m² cubiertos,"Departamento en alquiler Alquiler 3 Ambientes - Balcon Corrido - Barracas $ 850.000 3 ambs. 1 baño 68 m² cubiertos Vieytes 1300, Barracas, Capital Federal",,4,MLA-2032522549-alquiler-3-ambientes-balcon-corrido-barracas-_JM,Vieytes,1300,4,,,12500.0,12500.0,0.0,0,0,0,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_978383-MLA116664898103_082026-E,webp
MLA1933035895,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1933035895-alquiler-monoambiente-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,3,2026-09-05T20:11:06.091801+00:00,Alquiler - Monoambiente - Barracas,departamento,alquiler temporal,ARS,640000.0,$ 640.000,0,,"Uspallata Al 700, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,1,1,1,1,,,39.0,39.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_967064-MLA113985526588_072026-E.webp,0,0,,,1 amb. | 1 baño | 39 m² cubiertos,"Departamento en alquiler Alquiler - Monoambiente - Barracas $ 640.000 1 amb. 1 baño 39 m² cubiertos Uspallata Al 700, Barracas, Capital Federal",,5,MLA-1933035895-alquiler-monoambiente-barracas-_JM,Uspallata Al,700,4,,,16410.26,16410.26,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_967064-MLA113985526588_072026-E,webp
MLA3617385736,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3617385736-loft-espectacular-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,3,2026-09-05T20:11:06.092188+00:00,Loft Espectacular En Barracas,departamento,alquiler temporal,USD,1200.0,US$ 1.200,0,,"Av. Regimiento De Patricios Al 1000, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,1,1,1,1,,,75.0,75.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_977276-MLA114650354607_072026-E.webp,0,0,,,1 amb. | 1 baño | 75 m² cubiertos,"Departamento en alquiler Loft Espectacular En Barracas US$ 1.200 1 amb. 1 baño 75 m² cubiertos Av. Regimiento De Patricios Al 1000, Barracas, Capital Federal",,6,MLA-3617385736-loft-espectacular-en-barracas-_JM,Av. Regimiento De Patricios Al,1000,4,,,16.0,16.0,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_977276-MLA114650354607_072026-E,webp
MLA2032527485,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2032527485-depto-3-amb-al-frente-con-balcon-mts-m-garcia-y-patricios-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,3,2026-09-05T20:11:06.092574+00:00,Depto 3 Amb Al Frente Con Balcón Mts M Garcia Y Patricios,departamento,alquiler temporal,ARS,750000.0,$ 750.000,0,,"Ruy Díaz De Guzmán 100, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,3,3,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_924108-MLA116665634479_082026-E.webp,0,0,,,3 ambs. | 1 baño | 40 m² cubiertos,"Departamento en alquiler Depto 3 Amb Al Frente Con Balcón Mts M Garcia Y Patricios $ 750.000 3 ambs. 1 baño 40 m² cubiertos Ruy Díaz De Guzmán 100, Barracas, Capital Federal",,7,MLA-2032527485-depto-3-amb-al-frente-con-balcon-mts-m-garcia-y-patricios-_JM,Ruy Díaz De Guzmán,100,4,,,18750.0,18750.0,0.0,0,0,0,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_924108-MLA116665634479_082026-E,webp
MLA3115074906,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3115074906-alquiler-temporario-departamento-en-buenos-aires-barrio-norte-2-personas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/barracas/,3,2026-09-05T20:11:06.093798+00:00,Alquiler Temporario Departamento En Buenos Aires Barrio Norte 2 Personas,departamento,alquiler temporal,ARS,78000.0,$ 78.000,0,,"Ayacucho 369, AAG, Buenos Aires, Argentina, Barrio Norte, Capital Federal",Barrio Norte,Capital Federal,Capital Federal,2,2,1,1,,,45.0,45.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_991103-MLA72296585480_102023-E.webp,0,0,,,2 ambs. | 1 baño | 45 m² cubiertos,"Departamento en alquiler temporal Alquiler Temporario Departamento En Buenos Aires Barrio Norte 2 Personas $ 78.000 2 ambs. 1 baño 45 m² cubiertos Ayacucho 369, AAG, Buenos Aires, Argentina, Barrio Norte, Capital Federal",,10,MLA-3115074906-alquiler-temporario-departamento-en-buenos-aires-barrio-norte-2-personas-_JM,Ayacucho,369,,,,1733.33,1733.33,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_991103-MLA72296585480_102023-E,webp
