item_id,fuente,url,search_url,pagina_origen,scraped_at_utc,titulo,tipo_propiedad,tipo_operacion,moneda,precio,precio_texto,desde,inmobiliaria,direccion,barrio,localidad,provincia,ambientes_min,ambientes_max,banios_min,banios_max,dormitorios_min,dormitorios_max,superficie_min_m2,superficie_max_m2,tipo_superficie,imagen_principal,destacado,emprendimiento,posesion,unidades_disponibles,atributos_texto,texto_tarjeta,parse_warnings,posicion_pagina,slug,calle,altura,comuna,precio_anterior,descuento_pct,precio_m2_min,precio_m2_max,amplitud_superficie_m2,es_rango_superficie,es_rango_ambientes,monoambiente,apto_credito,balcon,terraza,pileta,parrilla,cochera_mencionada,amenities_mencionadas,estado_entrega,cantidad_atributos,completitud_pct,imagen_id,imagen_extension
MLA3841095614,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3841095614-alquiler-departamento-a-nuevo-impecable-luminoso-3-dormitorios-balcon-aterrazado-vigilancia-24-hs-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.340601+00:00,Alquiler Departamento A Nuevo Impecable Luminoso 3 Dormitorios Balcón Aterrazado Vigilancia 24 Hs,departamento,alquiler,USD,2600.0,US$ 2.600,0,,"Carlos Pellegrini Al 1200, Retiro, Capital Federal",Retiro,Capital Federal,Capital Federal,4,4,2,2,,,180.0,180.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_821392-MLA116549891817_082026-E.webp,1,0,,,4 ambs. | 2 baños | 180 m² cubiertos,"Departamento en alquiler Alquiler Departamento A Nuevo Impecable Luminoso 3 Dormitorios Balcón Aterrazado Vigilancia 24 Hs US$ 2.600 4 ambs. 2 baños 180 m² cubiertos Carlos Pellegrini Al 1200, Retiro, Capital Federal Destacado",,31,MLA-3841095614-alquiler-departamento-a-nuevo-impecable-luminoso-3-dormitorios-balcon-aterrazado-vigilancia-24-hs-_JM,Carlos Pellegrini Al,1200,1,,,14.44,14.44,0.0,0,0,0,0,1,1,0,0,0,0,,3,85.7,D_NQ_NP_2X_821392-MLA116549891817_082026-E,webp
MLA3706647322,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3706647322-maravilloso-dos-ambientes-con-balcon-aterrazado-en-palermo-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.341188+00:00,Maravilloso Dos Ambientes Con Balcón Aterrazado En Palermo,departamento,alquiler,ARS,1700000.0,$ 1.700.000,0,,"Fitz Roy 1453, Palermo Hollywood, Capital Federal",Palermo Hollywood,Capital Federal,Capital Federal,2,2,1,1,,,65.0,65.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_832703-MLA115636014126_092026-E.webp,1,0,,,2 ambs. | 1 baño | 65 m² cubiertos,"Departamento en alquiler Maravilloso Dos Ambientes Con Balcón Aterrazado En Palermo $ 1.700.000 2 ambs. 1 baño 65 m² cubiertos Fitz Roy 1453, Palermo Hollywood, Capital Federal Destacado",,32,MLA-3706647322-maravilloso-dos-ambientes-con-balcon-aterrazado-en-palermo-_JM,Fitz Roy,1453,14,,,26153.85,26153.85,0.0,0,0,0,0,1,1,0,0,0,0,,3,85.7,D_NQ_NP_2X_832703-MLA115636014126_092026-E,webp
MLA1859819875,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1859819875-venta-alquiler-amoblado-de-departamento-4-ambientes-en-puerto-madero-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.341765+00:00,Venta / Alquiler Amoblado De Departamento 4 Ambientes En Puerto Madero,departamento,alquiler,USD,10000.0,US$ 10.000,0,,"SLS Puerto Madero - 4 Ambientes - 255m2 - Amoblado, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,Capital Federal,4,4,3,3,,,255.0,255.0,total,https://http2.mlstatic.com/D_NQ_NP_2X_856519-MLA116828884349_082026-E.webp,1,0,,,4 ambs. | 3 baños | 255 m² totales,"Departamento en alquiler Venta / Alquiler Amoblado De Departamento 4 Ambientes En Puerto Madero US$ 10.000 4 ambs. 3 baños 255 m² totales SLS Puerto Madero - 4 Ambientes - 255m2 - Amoblado, Puerto Madero, Capital Federal Destacado",,33,MLA-1859819875-venta-alquiler-amoblado-de-departamento-4-ambientes-en-puerto-madero-_JM,SLS Puerto Madero - 4 Ambientes - 255m2 - Amoblado,,1,,,39.22,39.22,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_856519-MLA116828884349_082026-E,webp
MLA3770697618,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3770697618-departamento-alquiler-de-3-dorm-cochera-palermo-chico-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.342389+00:00,Departamento Alquiler De 3 Dorm - Cochera - Palermo Chico,departamento,alquiler,USD,2400.0,US$ 2.400,0,,"Juan Francisco Segui Al 3500, Palermo Chico, Capital Federal",Palermo Chico,Capital Federal,Capital Federal,4,4,2,2,,,120.0,120.0,total,https://http2.mlstatic.com/D_NQ_NP_2X_870104-MLA115967339257_082026-E.webp,1,0,,,4 ambs. | 2 baños | 120 m² totales,"Departamento en alquiler Departamento Alquiler De 3 Dorm - Cochera - Palermo Chico US$ 2.400 4 ambs. 2 baños 120 m² totales Juan Francisco Segui Al 3500, Palermo Chico, Capital Federal Destacado",,34,MLA-3770697618-departamento-alquiler-de-3-dorm-cochera-palermo-chico-_JM,Juan Francisco Segui Al,3500,14,,,20.0,20.0,0.0,0,0,0,0,0,0,0,0,1,0,,3,85.7,D_NQ_NP_2X_870104-MLA115967339257_082026-E,webp
MLA1953241539,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1953241539-alquiler-de-departamento-monoambientes-en-puerto-madero-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.342969+00:00,Alquiler De Departamento Monoambientes En Puerto Madero,departamento,alquiler,USD,1300.0,US$ 1.300,0,,"Art Maria - Monombiente -37 M2, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,Capital Federal,1,1,1,1,,,37.0,37.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_741714-MLA114350756908_082026-E.webp,1,0,,,1 amb. | 1 baño | 37 m² cubiertos,"Departamento en alquiler Alquiler De Departamento Monoambientes En Puerto Madero US$ 1.300 1 amb. 1 baño 37 m² cubiertos Art Maria - Monombiente -37 M2, Puerto Madero, Capital Federal Destacado",,35,MLA-1953241539-alquiler-de-departamento-monoambientes-en-puerto-madero-_JM,Art Maria - Monombiente -37 M2,,1,,,35.14,35.14,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_741714-MLA114350756908_082026-E,webp
MLA3786046434,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3786046434-alquiler-sin-muebles-2-ambientes-puerto-madero-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.343574+00:00,Alquiler Sin Muebles 2 Ambientes Puerto Madero,departamento,alquiler,USD,1500.0,US$ 1.500,0,,"Juana Manso Al 1100. Entre Martha Lynch Y Azucena Maizani, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,Capital Federal,2,2,2,2,,,66.0,66.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_911488-MLA113939254286_072026-E.webp,1,0,,,2 ambs. | 2 baños | 66 m² cubiertos,"Departamento en alquiler Alquiler Sin Muebles 2 Ambientes Puerto Madero US$ 1.500 2 ambs. 2 baños 66 m² cubiertos Juana Manso Al 1100. Entre Martha Lynch Y Azucena Maizani, Puerto Madero, Capital Federal Destacado",,36,MLA-3786046434-alquiler-sin-muebles-2-ambientes-puerto-madero-_JM,Juana Manso Al 1100. Entre Martha Lynch Y Azucena Maizani,,1,,,22.73,22.73,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_911488-MLA113939254286_072026-E,webp
MLA3815083100,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3815083100-alquiler-de-departamento-4-ambientes-en-puerto-madero-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.344201+00:00,Alquiler De Departamento 4 Ambientes En Puerto Madero,departamento,alquiler,USD,8500.0,US$ 8.500,0,,"Chateau - Semipiso 4 Ambientes - Piso Alto - 200m², Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,Capital Federal,4,4,4,4,,,193.0,193.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_682900-MLA116401898637_082026-E.webp,1,0,,,4 ambs. | 4 baños | 193 m² cubiertos,"Departamento en alquiler Alquiler De Departamento 4 Ambientes En Puerto Madero US$ 8.500 4 ambs. 4 baños 193 m² cubiertos Chateau - Semipiso 4 Ambientes - Piso Alto - 200m², Puerto Madero, Capital Federal Destacado",,37,MLA-3815083100-alquiler-de-departamento-4-ambientes-en-puerto-madero-_JM,Chateau - Semipiso 4 Ambientes - Piso Alto - 200m²,,1,,,44.04,44.04,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_682900-MLA116401898637_082026-E,webp
MLA1889452257,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1889452257-departamento-en-barrio-parque-2-cocheras-fijas-seg-24-hs-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.344840+00:00,Departamento En Barrio Parque. 2 Cocheras Fijas. Seg 24 Hs.,departamento,alquiler,USD,4200.0,US$ 4.200,0,LJ Ramos Brokers Inmobiliarios,"San Martin De Tours Al 3100, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,4,4,3,3,,,234.0,234.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_838088-MLA113201987010_072026-E.webp,1,0,,,4 ambs. | 3 baños | 234 m² cubiertos,"Departamento en alquiler Departamento En Barrio Parque. 2 Cocheras Fijas. Seg 24 Hs. LJ Ramos Brokers Inmobiliarios US$ 4.200 4 ambs. 3 baños 234 m² cubiertos San Martin De Tours Al 3100, Palermo, Capital Federal Destacado",,38,MLA-1889452257-departamento-en-barrio-parque-2-cocheras-fijas-seg-24-hs-_JM,San Martin De Tours Al,3100,14,,,17.95,17.95,0.0,0,0,0,0,0,0,0,0,1,0,,3,100.0,D_NQ_NP_2X_838088-MLA113201987010_072026-E,webp
MLA3868951944,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3868951944-monoambiente-a-estrenar-con-balcon-y-amenities-premium-saavedra-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.345445+00:00,Monoambiente A Estrenar Con Balcón Y Amenities Premium Saavedra,departamento,alquiler,USD,600.0,US$ 600,0,,"Crisólogo Larralde Al 3900, Saavedra, Capital Federal",Saavedra,Capital Federal,Capital Federal,1,1,1,1,,,33.0,33.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_651316-MLA115358883756_082026-E.webp,1,0,,,1 amb. | 1 baño | 33 m² cubiertos,"Departamento en alquiler Monoambiente A Estrenar Con Balcón Y Amenities Premium Saavedra US$ 600 1 amb. 1 baño 33 m² cubiertos Crisólogo Larralde Al 3900, Saavedra, Capital Federal Destacado",,39,MLA-3868951944-monoambiente-a-estrenar-con-balcon-y-amenities-premium-saavedra-_JM,Crisólogo Larralde Al,3900,12,,,18.18,18.18,0.0,0,0,1,0,1,0,0,0,0,1,,3,85.7,D_NQ_NP_2X_651316-MLA115358883756_082026-E,webp
MLA3861890706,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3861890706-2-ambientes-con-sol-pleno-balcon-y-amenities-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.346037+00:00,"2 Ambientes Con Sol Pleno, Balcón Y Amenities",departamento,alquiler,ARS,950000.0,$ 950.000,0,,"MEXICO Al 880. Entre Piedras Y Tacuari, San Telmo, Capital Federal",San Telmo,Capital Federal,Capital Federal,2,2,2,2,,,50.0,50.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_907255-MLA116718490899_082026-E.webp,1,0,,,2 ambs. | 2 baños | 50 m² cubiertos,"Departamento en alquiler 2 Ambientes Con Sol Pleno, Balcón Y Amenities $ 950.000 2 ambs. 2 baños 50 m² cubiertos MEXICO Al 880. Entre Piedras Y Tacuari, San Telmo, Capital Federal Destacado",,40,MLA-3861890706-2-ambientes-con-sol-pleno-balcon-y-amenities-_JM,MEXICO Al 880. Entre Piedras Y Tacuari,,1,,,19000.0,19000.0,0.0,0,0,0,0,1,0,0,0,0,1,,3,85.7,D_NQ_NP_2X_907255-MLA116718490899_082026-E,webp
MLA3720095350,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3720095350-alquiler-4-amb-cdep-coch-belgrano-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.346612+00:00,Alquiler 4 Amb C/dep. Coch. Belgrano,departamento,alquiler,ARS,2800000.0,$ 2.800.000,0,,"Ciudad De La Paz 2400, Belgrano, Capital Federal",Belgrano,Capital Federal,Capital Federal,4,4,3,3,,,130.0,130.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_671292-MLA115551915133_082026-E.webp,1,0,,,4 ambs. | 3 baños | 130 m² cubiertos,"Departamento en alquiler Alquiler 4 Amb C/dep. Coch. Belgrano $ 2.800.000 4 ambs. 3 baños 130 m² cubiertos Ciudad De La Paz 2400, Belgrano, Capital Federal Destacado",,41,MLA-3720095350-alquiler-4-amb-cdep-coch-belgrano-_JM,Ciudad De La Paz,2400,13,,,21538.46,21538.46,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_671292-MLA115551915133_082026-E,webp
MLA2006370845,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2006370845-luminoso-departamento-dos-ambientes-en-alquiler-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.347236+00:00,Luminoso Departamento Dos Ambientes En Alquiler,departamento,alquiler,USD,900.0,US$ 900 BAJÓ DE PRECIO,0,,"Raúl Scalabrini Ortiz 3173, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,2,2,1,1,,,45.0,45.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_671499-MLA117091318883_092026-E.webp,1,0,,,2 ambs. | 1 baño | 45 m² cubiertos,"Departamento en alquiler Luminoso Departamento Dos Ambientes En Alquiler US$ 1.000 US$ 900 BAJÓ DE PRECIO 2 ambs. 1 baño 45 m² cubiertos Raúl Scalabrini Ortiz 3173, Palermo, Capital Federal Destacado",,42,MLA-2006370845-luminoso-departamento-dos-ambientes-en-alquiler-_JM,Raúl Scalabrini Ortiz,3173,14,,,20.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_671499-MLA117091318883_092026-E,webp
MLA1983563441,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1983563441-puerto-maderotorre-el-faro-piso-alto-2-cocheras-alquiler-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.347869+00:00,Puerto Madero.torre El Faro. Piso Alto . 2 Cocheras. Alquiler,departamento,alquiler,USD,4500.0,US$ 4.500,0,LJ Ramos Brokers Inmobiliarios,"Julieta Lantieri 1200 Torre El Faro, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,Capital Federal,3,3,2,2,,,192.0,192.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_823921-MLA114714242648_082026-E.webp,1,0,,,3 ambs. | 2 baños | 192 m² cubiertos,"Departamento en alquiler Puerto Madero.torre El Faro. Piso Alto . 2 Cocheras. Alquiler LJ Ramos Brokers Inmobiliarios US$ 4.500 3 ambs. 2 baños 192 m² cubiertos Julieta Lantieri 1200 Torre El Faro, Puerto Madero, Capital Federal Destacado",,43,MLA-1983563441-puerto-maderotorre-el-faro-piso-alto-2-cocheras-alquiler-_JM,Julieta Lantieri 1200 Torre El Faro,,1,,,23.44,23.44,0.0,0,0,0,0,0,0,0,0,1,0,,3,100.0,D_NQ_NP_2X_823921-MLA114714242648_082026-E,webp
MLA1850890223,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1850890223-departamento-oficina-comercial-en-alquiler-en-palermo-soho-sin-expensas-oportunidad-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.348490+00:00,Departamento Oficina Comercial En Alquiler En Palermo Soho Sin Expensas Oportunidad,departamento,alquiler,USD,750.0,US$ 750,0,Khabbaz Propiedades,"Gorriti Al 4900, Palermo Soho, Capital Federal",Palermo Soho,Capital Federal,Capital Federal,2,2,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_684019-MLA113645343597_062026-E.webp,1,0,,,2 ambs. | 1 baño | 40 m² cubiertos,"Departamento en alquiler Departamento Oficina Comercial En Alquiler En Palermo Soho Sin Expensas Oportunidad Khabbaz Propiedades US$ 750 2 ambs. 1 baño 40 m² cubiertos Gorriti Al 4900, Palermo Soho, Capital Federal Destacado",,44,MLA-1850890223-departamento-oficina-comercial-en-alquiler-en-palermo-soho-sin-expensas-oportunidad-_JM,Gorriti Al,4900,14,,,18.75,18.75,0.0,0,0,0,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_684019-MLA113645343597_062026-E,webp
MLA2005768309,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2005768309-departamento-apto-profesional-2-ambiente-nunez-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.349092+00:00,"Departamento Apto Profesional, 2 Ambiente, Nuñez",departamento,alquiler,USD,750.0,US$ 750,0,,"Libertador Al 7700, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,2,2,,,50.0,50.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_906644-MLA115439853490_082026-E.webp,1,0,,,2 ambs. | 2 baños | 50 m² cubiertos,"Departamento en alquiler Departamento Apto Profesional, 2 Ambiente, Nuñez US$ 750 2 ambs. 2 baños 50 m² cubiertos Libertador Al 7700, Núñez, Capital Federal Destacado",,45,MLA-2005768309-departamento-apto-profesional-2-ambiente-nunez-_JM,Libertador Al,7700,13,,,15.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_906644-MLA115439853490_082026-E,webp
MLA1994698725,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1994698725-alquiler-departamento-4-ambientes-puerto-madero-amoblado-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.349659+00:00,Alquiler Departamento 4 Ambientes Puerto Madero Amoblado,departamento,alquiler,USD,4000.0,US$ 4.000,0,,"Juana Manso Al 1100. Entre Marta Lynch Y Azucena Maizani, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,Capital Federal,4,4,2,2,,,140.0,140.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_804336-MLA116240463919_082026-E.webp,1,0,,,4 ambs. | 2 baños | 140 m² cubiertos,"Departamento en alquiler Alquiler Departamento 4 Ambientes Puerto Madero Amoblado US$ 4.000 4 ambs. 2 baños 140 m² cubiertos Juana Manso Al 1100. Entre Marta Lynch Y Azucena Maizani, Puerto Madero, Capital Federal Destacado",,46,MLA-1994698725-alquiler-departamento-4-ambientes-puerto-madero-amoblado-_JM,Juana Manso Al 1100. Entre Marta Lynch Y Azucena Maizani,,1,,,28.57,28.57,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_804336-MLA116240463919_082026-E,webp
MLA3791540016,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3791540016-alquiler-departamento-2-ambientes-con-cochera-y-amenities-quartier-del-polo-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.350259+00:00,Alquiler Departamento 2 Ambientes Con Cochera Y Amenities -quartier Del Polo,departamento,alquiler,USD,900.0,US$ 900,0,,"Ortega Y Gasset 1929, Las Cañitas, Capital Federal",Las Cañitas,Capital Federal,Capital Federal,2,2,1,1,,,45.0,45.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_708164-MLA114825756180_082026-E.webp,1,0,,,2 ambs. | 1 baño | 45 m² cubiertos,"Departamento en alquiler Alquiler Departamento 2 Ambientes Con Cochera Y Amenities -quartier Del Polo US$ 900 2 ambs. 1 baño 45 m² cubiertos Ortega Y Gasset 1929, Las Cañitas, Capital Federal Destacado",,47,MLA-3791540016-alquiler-departamento-2-ambientes-con-cochera-y-amenities-quartier-del-polo-_JM,Ortega Y Gasset,1929,,,,20.0,20.0,0.0,0,0,0,0,0,0,0,0,1,1,,3,85.7,D_NQ_NP_2X_708164-MLA114825756180_082026-E,webp
MLA3690542524,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3690542524-torre-el-faro-2-dormitorios-en-suite-todo-amoblado-con-cochera--_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,2,2026-09-03T16:45:26.350847+00:00,"Torre El Faro, 2 Dormitorios En Suite Todo Amoblado, Con Cochera !!",departamento,alquiler,USD,3700.0,US$ 3.700,0,,"Azucena Villaflor 600, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,Capital Federal,3,3,3,3,,,190.0,190.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_792193-MLA115285325313_072026-E.webp,1,0,,,3 ambs. | 3 baños | 190 m² cubiertos,"Departamento en alquiler Torre El Faro, 2 Dormitorios En Suite Todo Amoblado, Con Cochera !! US$ 3.700 3 ambs. 3 baños 190 m² cubiertos Azucena Villaflor 600, Puerto Madero, Capital Federal Destacado",,48,MLA-3690542524-torre-el-faro-2-dormitorios-en-suite-todo-amoblado-con-cochera--_JM,Azucena Villaflor,600,1,,,19.47,19.47,0.0,0,0,0,0,0,0,0,0,1,0,,3,85.7,D_NQ_NP_2X_792193-MLA115285325313_072026-E,webp
MLA3504888146,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3504888146-departamento-en-monserrat-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,3,2026-09-03T16:45:39.632031+00:00,Departamento En Monserrat,departamento,alquiler,USD,1300.0,US$ 1.300,0,,"Venezuela 50 (quartier -torre Ciudad-), Monserrat, Capital Federal",Monserrat,Capital Federal,Capital Federal,1,1,1,1,,,47.0,47.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_717843-MLA113671893019_062026-E.webp,1,0,,,1 amb. | 1 baño | 47 m² cubiertos,"Departamento en alquiler Departamento En Monserrat US$ 1.300 1 amb. 1 baño 47 m² cubiertos Venezuela 50 (quartier -torre Ciudad-), Monserrat, Capital Federal Destacado",,1,MLA-3504888146-departamento-en-monserrat-_JM,Venezuela 50 (quartier -torre Ciudad-),,1,,,27.66,27.66,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_717843-MLA113671893019_062026-E,webp
MLA1945607735,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1945607735-alquiler-depto-7-amb-en-palermo-chico-amoblado-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,3,2026-09-03T16:45:39.632897+00:00,Alquiler Depto 7 Amb En Palermo Chico Amoblado,departamento,alquiler,USD,5400.0,US$ 5.400,0,Remax Premium,"República Árabe Siria 3100, Palermo Chico, Capital Federal",Palermo Chico,Capital Federal,Capital Federal,7,7,4,4,,,204.0,204.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_784150-MLA114225707306_082026-E.webp,1,0,,,7 ambs. | 4 baños | 204 m² cubiertos,"Departamento en alquiler Alquiler Depto 7 Amb En Palermo Chico Amoblado Remax Premium US$ 5.400 7 ambs. 4 baños 204 m² cubiertos República Árabe Siria 3100, Palermo Chico, Capital Federal Destacado",,2,MLA-1945607735-alquiler-depto-7-amb-en-palermo-chico-amoblado-_JM,República Árabe Siria,3100,14,,,26.47,26.47,0.0,0,0,0,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_784150-MLA114225707306_082026-E,webp
MLA3579438424,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3579438424-departamento-alquiler-2-ambientes-2-cocheras-baulera-puerto-madero-la-portena-residences-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,3,2026-09-03T16:45:39.633571+00:00,Departamento - Alquiler - 2 Ambientes - 2 Cocheras - Baulera - Puerto Madero - La Porteña Residences,departamento,alquiler,USD,4000.0,US$ 4.000,0,Interwin,"Martha Salotti Al 400, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,Capital Federal,3,3,2,2,,,165.0,165.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_697413-MLA114310267681_072026-E.webp,1,0,,,3 ambs. | 2 baños | 165 m² cubiertos,"Departamento en alquiler Departamento - Alquiler - 2 Ambientes - 2 Cocheras - Baulera - Puerto Madero - La Porteña Residences Interwin US$ 4.000 3 ambs. 2 baños 165 m² cubiertos Martha Salotti Al 400, Puerto Madero, Capital Federal Destacado",,3,MLA-3579438424-departamento-alquiler-2-ambientes-2-cocheras-baulera-puerto-madero-la-portena-residences-_JM,Martha Salotti Al,400,1,,,24.24,24.24,0.0,0,0,0,0,0,0,0,0,1,0,,3,100.0,D_NQ_NP_2X_697413-MLA114310267681_072026-E,webp
MLA3532185190,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3532185190-departamento-5-ambientes-en-puerto-madero-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/,3,2026-09-03T16:45:39.634222+00:00,Departamento 5 Ambientes En Puerto Madero,departamento,alquiler,USD,8000.0,US$ 8.000,0,,"Chateau - 5 Ambientes - 279m² - Cochera Y Baulera, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,Capital Federal,5,5,4,4,,,272.0,272.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_906442-MLA115310260139_072026-E.webp,1,0,,,5 ambs. | 4 baños | 272 m² cubiertos,"Departamento en alquiler Departamento 5 Ambientes En Puerto Madero US$ 8.000 5 ambs. 4 baños 272 m² cubiertos Chateau - 5 Ambientes - 279m² - Cochera Y Baulera, Puerto Madero, Capital Federal Destacado",,4,MLA-3532185190-departamento-5-ambientes-en-puerto-madero-_JM,Chateau - 5 Ambientes - 279m² - Cochera Y Baulera,,1,,,29.41,29.41,0.0,0,0,0,0,0,0,0,0,1,0,,3,85.7,D_NQ_NP_2X_906442-MLA115310260139_072026-E,webp
