item_id,fuente,url,search_url,pagina_origen,scraped_at_utc,titulo,tipo_propiedad,tipo_operacion,moneda,precio,precio_texto,desde,inmobiliaria,direccion,barrio,localidad,provincia,ambientes_min,ambientes_max,banios_min,banios_max,dormitorios_min,dormitorios_max,superficie_min_m2,superficie_max_m2,tipo_superficie,imagen_principal,destacado,emprendimiento,posesion,unidades_disponibles,atributos_texto,texto_tarjeta,parse_warnings,posicion_pagina,slug,calle,altura,comuna,precio_anterior,descuento_pct,precio_m2_min,precio_m2_max,amplitud_superficie_m2,es_rango_superficie,es_rango_ambientes,monoambiente,apto_credito,balcon,terraza,pileta,parrilla,cochera_mencionada,amenities_mencionadas,estado_entrega,cantidad_atributos,completitud_pct,imagen_id,imagen_extension
MLA3700109208,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3700109208-espai-encalada-edificio-en-urquiza-r-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.938625+00:00,Espai Encalada- Edificio En Urquiza R,departamento,venta,USD,130000.0,US$ 130.000,1,,"Blanco Encalada 5540, Villa Urquiza, Capital Federal",Villa Urquiza,Capital Federal,Capital Federal,1,1,1,1,,,32.0,32.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_748097-MLA114028618840_072026-E.webp,1,1,Entrega inmediata,1.0,1 amb. | 1 baño | 32 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Espai Encalada- Edificio En Urquiza R Desde US$ 130.000 1 amb. 1 baño 32 m² cubiertos Blanco Encalada 5540, Villa Urquiza, Capital Federal Entrega inmediata 1 unidad disponible Destacado",,29,MLA-3700109208-espai-encalada-edificio-en-urquiza-r-_JM,Blanco Encalada,5540,12,,,4062.5,4062.5,0.0,0,0,1,0,0,0,0,0,0,0,entrega_inmediata,3,85.7,D_NQ_NP_2X_748097-MLA114028618840_072026-E,webp
MLA1666952525,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1666952525-dome-torre-beruti-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.939124+00:00,Dome Torre Beruti,departamento,venta,USD,412800.0,US$ 412.800,1,,"Beruti 4540, Palermo Chico, Capital Federal",Palermo Chico,Capital Federal,Capital Federal,3,4,2,4,,,78.0,224.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_929718-MLA106417276201_022026-E.webp,1,1,Venta en blanco,21.0,3 a 4 ambs. | 2 a 4 baños | 78 - 224 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Dome Torre Beruti Desde US$ 412.800 3 a 4 ambs. 2 a 4 baños 78 - 224 m² cubiertos Beruti 4540, Palermo Chico, Capital Federal Venta en blanco 21 unidades disponibles Destacado",,30,MLA-1666952525-dome-torre-beruti-_JM,Beruti,4540,14,,,1842.86,5292.31,146.0,1,1,0,0,0,0,0,0,0,0,en_pozo,3,85.7,D_NQ_NP_2X_929718-MLA106417276201_022026-E,webp
MLA1871825551,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1871825551-increible-emprendimiento-en-la-mejor-esquina-de-palermo-hollywood-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.939609+00:00,Increíble Emprendimiento En La Mejor Esquina De Palermo Hollywood,departamento,venta,USD,240000.0,US$ 240.000,1,,"Guatemala 5495, Palermo Hollywood, Capital Federal",Palermo Hollywood,Capital Federal,Capital Federal,2,2,1,1,,,45.0,50.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_963306-MLA112867407848_072026-E.webp,1,1,Entrega inmediata,2.0,2 ambs. | 1 baño | 45 - 50 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Increíble Emprendimiento En La Mejor Esquina De Palermo Hollywood Desde US$ 240.000 2 ambs. 1 baño 45 - 50 m² cubiertos Guatemala 5495, Palermo Hollywood, Capital Federal Entrega inmediata 2 unidades disponibles Destacado",,31,MLA-1871825551-increible-emprendimiento-en-la-mejor-esquina-de-palermo-hollywood-_JM,Guatemala,5495,14,,,4800.0,5333.33,5.0,1,0,0,0,0,0,0,0,0,0,entrega_inmediata,3,85.7,D_NQ_NP_2X_963306-MLA112867407848_072026-E,webp
MLA1648634408,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1648634408-rivera-mystic-edificio-en-villa-urquiza-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.940095+00:00,Rivera Mystic - Edificio En Villa Urquiza,departamento,venta,USD,188000.0,US$ 188.000,1,,"Dr. Pedro Ignacio Rivera 4927, Villa Urquiza, Capital Federal",Villa Urquiza,Capital Federal,Capital Federal,2,3,1,2,,,53.0,78.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_742866-MLA74173901994_012024-E.webp,1,1,Entrega inmediata,2.0,2 a 3 ambs. | 1 a 2 baños | 53 - 78 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Rivera Mystic - Edificio En Villa Urquiza Desde US$ 188.000 2 a 3 ambs. 1 a 2 baños 53 - 78 m² cubiertos Dr. Pedro Ignacio Rivera 4927, Villa Urquiza, Capital Federal Entrega inmediata 2 unidades disponibles Destacado",,32,MLA-1648634408-rivera-mystic-edificio-en-villa-urquiza-_JM,Dr. Pedro Ignacio Rivera,4927,12,,,2410.26,3547.17,25.0,1,1,0,0,0,0,0,0,0,0,entrega_inmediata,3,85.7,D_NQ_NP_2X_742866-MLA74173901994_012024-E,webp
MLA1684469445,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1684469445-unidades-de-2-y-3-ambientes-con-balcon-aterrazado-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.940593+00:00,Unidades De 2 Y 3 Ambientes Con Balcon Aterrazado,departamento,venta,USD,135000.0,US$ 135.000,1,,"ERCILLA 6401, Liniers, Capital Federal",Liniers,Capital Federal,Capital Federal,2,3,2,2,,,52.0,72.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_718886-MLA106637773685_022026-E.webp,1,1,Venta en blanco,3.0,2 a 3 ambs. | 2 baños | 52 - 72 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Unidades De 2 Y 3 Ambientes Con Balcon Aterrazado Desde US$ 135.000 2 a 3 ambs. 2 baños 52 - 72 m² cubiertos ERCILLA 6401, Liniers, Capital Federal Venta en blanco 3 unidades disponibles Destacado",,33,MLA-1684469445-unidades-de-2-y-3-ambientes-con-balcon-aterrazado-_JM,ERCILLA,6401,9,,,1875.0,2596.15,20.0,1,1,0,0,1,1,0,0,0,0,en_pozo,3,85.7,D_NQ_NP_2X_718886-MLA106637773685_022026-E,webp
MLA1477899267,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1477899267-edificio-palermo-hollywood-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.941105+00:00,Edificio - Palermo Hollywood,departamento,venta,USD,140000.0,US$ 140.000,1,Korn Propiedades,"Gorriti 6072, Palermo Hollywood, Capital Federal",Palermo Hollywood,Capital Federal,Capital Federal,1,1,1,1,,,24.0,24.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_703547-MLA82331949492_022025-E.webp,1,1,Entrega inmediata,1.0,1 amb. | 1 baño | 24 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Edificio - Palermo Hollywood Korn Propiedades Desde US$ 140.000 1 amb. 1 baño 24 m² cubiertos Gorriti 6072, Palermo Hollywood, Capital Federal Entrega inmediata 1 unidad disponible Destacado",,34,MLA-1477899267-edificio-palermo-hollywood-_JM,Gorriti,6072,14,,,5833.33,5833.33,0.0,0,0,1,0,0,0,0,0,0,0,entrega_inmediata,3,100.0,D_NQ_NP_2X_703547-MLA82331949492_022025-E,webp
MLA1969594562,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1969594562-edificio-en-palermo-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.941622+00:00,Edificio En Palermo,departamento,venta,USD,156397.0,US$ 156.397,1,Interwin,"Salguero 1262, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,2,2,2,2,2,2,36.0,113.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_920719-MLA81128086943_122024-E.webp,1,1,Venta en blanco,12.0,Monoambiente a 2 dormitorios | 2 baños | 36 - 113 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Edificio En Palermo Interwin Desde US$ 156.397 Monoambiente a 2 dormitorios 2 baños 36 - 113 m² cubiertos Salguero 1262, Palermo, Capital Federal Venta en blanco 12 unidades disponibles Destacado",,35,MLA-1969594562-edificio-en-palermo-_JM,Salguero,1262,14,,,1384.04,4344.36,77.0,1,0,1,0,0,0,0,0,0,0,en_pozo,3,100.0,D_NQ_NP_2X_920719-MLA81128086943_122024-E,webp
MLA3168804112,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3168804112-edificio-en-venta-en-palermo-chico-el-mismo-cuenta-con-unidades-de-2-ambientes-con-amenities-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.942510+00:00,"Edificio En Venta En Palermo Chico, El Mismo Cuenta Con Unidades De 2 Ambientes Con Amenities.",departamento,venta,USD,211151.0,US$ 211.151,1,Interwin,"Paunero 2856, Palermo Chico, Capital Federal",Palermo Chico,Capital Federal,Capital Federal,2,2,1,1,,,35.0,62.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_756230-MLA109372540812_042026-E.webp,1,1,Venta en blanco,31.0,2 ambs. | 1 baño | 35 - 62 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Edificio En Venta En Palermo Chico, El Mismo Cuenta Con Unidades De 2 Ambientes Con Amenities. Interwin Desde US$ 211.151 2 ambs. 1 baño 35 - 62 m² cubiertos Paunero 2856, Palermo Chico, Capital Federal Venta en blanco 31 unidades disponibles Destacado",,36,MLA-3168804112-edificio-en-venta-en-palermo-chico-el-mismo-cuenta-con-unidades-de-2-ambientes-con-amenities-_JM,Paunero,2856,14,,,3405.66,6032.89,27.0,1,0,0,0,0,0,0,0,0,1,en_pozo,3,100.0,D_NQ_NP_2X_756230-MLA109372540812_042026-E,webp
MLA3624262478,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3624262478-edificio-en-palermo-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.943613+00:00,Edificio En Palermo,departamento,venta,USD,133705.0,US$ 133.705,1,,"Avenida Dorrego 1516, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,1,4,1,2,,,33.0,92.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_779530-MLA113689282520_072026-E.webp,1,1,Venta en blanco,22.0,1 a 4 ambs. | 1 a 2 baños | 33 - 92 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Edificio En Palermo Desde US$ 133.705 1 a 4 ambs. 1 a 2 baños 33 - 92 m² cubiertos Avenida Dorrego 1516, Palermo, Capital Federal Venta en blanco 22 unidades disponibles Destacado",,37,MLA-3624262478-edificio-en-palermo-_JM,Avenida Dorrego,1516,14,,,1453.32,4051.67,59.0,1,1,0,0,0,0,0,0,0,0,en_pozo,3,85.7,D_NQ_NP_2X_779530-MLA113689282520_072026-E,webp
MLA1969646912,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1969646912-emprendimiento-en-belgrano-venta-1-y-2-ambientes-amenities-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.944677+00:00,Emprendimiento En Belgrano. Venta. 1 Y 2 Ambientes. Amenities,departamento,venta,USD,140000.0,US$ 140.000,1,Interwin,"La Pampa 1575, Belgrano, Capital Federal",Belgrano,Capital Federal,Capital Federal,1,2,1,1,,,30.0,44.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_781111-MLA80862399438_122024-E.webp,1,1,Venta en blanco,5.0,1 a 2 ambs. | 1 baño | 30 - 44 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Emprendimiento En Belgrano. Venta. 1 Y 2 Ambientes. Amenities Interwin Desde US$ 140.000 1 a 2 ambs. 1 baño 30 - 44 m² cubiertos La Pampa 1575, Belgrano, Capital Federal Venta en blanco 5 unidades disponibles Destacado",,38,MLA-1969646912-emprendimiento-en-belgrano-venta-1-y-2-ambientes-amenities-_JM,La Pampa,1575,13,,,3181.82,4666.67,14.0,1,1,0,0,0,0,0,0,0,1,en_pozo,3,100.0,D_NQ_NP_2X_781111-MLA80862399438_122024-E,webp
MLA2044272147,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2044272147-edificio-en-venta-en-nunez-con-unidades-de-1-2-y-3-ambientes-con-amenities-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.945510+00:00,"Edificio En Venta En Nuñez, Con Unidades De 1, 2 Y 3 Ambientes Con Amenities.",departamento,venta,USD,98909.0,US$ 98.909,1,Interwin,"Cabildo 3081, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,2,1,2,2,2,33.0,270.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_707368-MLA116865510011_082026-E.webp,1,1,Venta en blanco,76.0,Monoambiente a 2 dormitorios | 1 a 2 baños | 33 - 270 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Edificio En Venta En Nuñez, Con Unidades De 1, 2 Y 3 Ambientes Con Amenities. Interwin Desde US$ 98.909 Monoambiente a 2 dormitorios 1 a 2 baños 33 - 270 m² cubiertos Cabildo 3081, Núñez, Capital Federal Venta en blanco 76 unidades disponibles Destacado",,39,MLA-2044272147-edificio-en-venta-en-nunez-con-unidades-de-1-2-y-3-ambientes-con-amenities-_JM,Cabildo,3081,13,,,366.33,2997.24,237.0,1,0,1,0,0,0,0,0,0,1,en_pozo,3,100.0,D_NQ_NP_2X_707368-MLA116865510011_082026-E,webp
MLA1742656947,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1742656947-imponente-edificio-en-construccion-en-el-bajo-belgrano-unidades-de-1-2-3-y-4-amb-en-16-pisos-amenities-de-lujo-divididas-en-5-plantas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.946346+00:00,"Imponente Edificio En Construcción En El Bajo Belgrano. Unidades De 1, 2, 3 Y 4 Amb. En 16 Pisos. Amenities De Lujo Divididas En 5 Plantas.",departamento,venta,USD,144418.0,US$ 144.418,1,Interwin,"Av. Del Libertador 5608, Belgrano, Capital Federal",Belgrano,Capital Federal,Capital Federal,1,3,1,2,,,26.0,99.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_730249-MLA109418676610_042026-E.webp,1,1,Venta en blanco,8.0,1 a 3 ambs. | 1 a 2 baños | 26 - 99 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Imponente Edificio En Construcción En El Bajo Belgrano. Unidades De 1, 2, 3 Y 4 Amb. En 16 Pisos. Amenities De Lujo Divididas En 5 Plantas. Interwin Desde US$ 144.418 1 a 3 ambs. 1 a 2 baños 26 - 99 m² cubiertos Av. Del Libertador 5608, Belgrano, Capital Federal Venta en blanco 8 unidades disponibles Destacado",,40,MLA-1742656947-imponente-edificio-en-construccion-en-el-bajo-belgrano-unidades-de-1-2-3-y-4-amb-en-16-pisos-amenities-de-lujo-divididas-en-5-plantas-_JM,Av. Del Libertador,5608,13,,,1458.77,5554.54,73.0,1,1,0,0,0,0,0,0,0,1,en_construccion,3,100.0,D_NQ_NP_2X_730249-MLA109418676610_042026-E,webp
MLA1969646708,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1969646708-edificio-en-venta-en-nunez-con-unidades-de-34-y-5-ambientes-con-amenities-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.946944+00:00,"Edificio En Venta En Nuñez, Con Unidades De 3,4 Y 5 Ambientes Con Amenities.",departamento,venta,USD,410000.0,US$ 410.000,1,Interwin,"Arcos 3631, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,3,5,2,2,,,79.0,221.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_839929-MLA95473747411_102025-E.webp,1,1,Venta en blanco,29.0,3 a 5 ambs. | 2 baños | 79 - 221 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Edificio En Venta En Nuñez, Con Unidades De 3,4 Y 5 Ambientes Con Amenities. Interwin Desde US$ 410.000 3 a 5 ambs. 2 baños 79 - 221 m² cubiertos Arcos 3631, Núñez, Capital Federal Venta en blanco 29 unidades disponibles Destacado",,41,MLA-1969646708-edificio-en-venta-en-nunez-con-unidades-de-34-y-5-ambientes-con-amenities-_JM,Arcos,3631,13,,,1855.2,5189.87,142.0,1,1,0,0,0,0,0,0,0,1,en_pozo,3,100.0,D_NQ_NP_2X_839929-MLA95473747411_102025-E,webp
MLA1846969367,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1846969367-edificio-de-2-ambientes-premium-en-coghlan-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.947467+00:00,Edificio De 2 Ambientes Premium En Coghlan,departamento,venta,USD,119900.0,US$ 119.900,1,,"Pedro Rivera 3190, Coghlan, Capital Federal",Coghlan,Capital Federal,Capital Federal,2,3,1,2,,,36.0,55.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_603761-MLA113517436603_062026-E.webp,1,1,Venta en blanco,6.0,2 a 3 ambs. | 1 a 2 baños | 36 - 55 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Edificio De 2 Ambientes Premium En Coghlan Desde US$ 119.900 2 a 3 ambs. 1 a 2 baños 36 - 55 m² cubiertos Pedro Rivera 3190, Coghlan, Capital Federal Venta en blanco 6 unidades disponibles Destacado",,42,MLA-1846969367-edificio-de-2-ambientes-premium-en-coghlan-_JM,Pedro Rivera,3190,12,,,2180.0,3330.56,19.0,1,1,0,0,0,0,0,0,0,0,en_pozo,3,85.7,D_NQ_NP_2X_603761-MLA113517436603_062026-E,webp
MLA2023831705,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2023831705-edificio-las-canitas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.947996+00:00,Edificio - Las Cañitas,departamento,venta,USD,221600.0,US$ 221.600,1,Korn Propiedades,"Ortega Y Gasset 1957 - Lifestyle Gasset, Las Cañitas, Capital Federal",Las Cañitas,Capital Federal,Capital Federal,1,1,1,1,1,1,47.0,59.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_848156-MLA115252996110_082026-E.webp,1,1,Entrega inmediata,12.0,Monoambiente a 1 dormitorios | 1 baño | 47 - 59 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Edificio - Las Cañitas Korn Propiedades Desde US$ 221.600 Monoambiente a 1 dormitorios 1 baño 47 - 59 m² cubiertos Ortega Y Gasset 1957 - Lifestyle Gasset, Las Cañitas, Capital Federal Entrega inmediata 12 unidades disponibles Destacado",,43,MLA-2023831705-edificio-las-canitas-_JM,Ortega Y Gasset 1957 - Lifestyle Gasset,,,,,3755.93,4714.89,12.0,1,0,1,0,0,0,0,0,0,0,entrega_inmediata,3,100.0,D_NQ_NP_2X_848156-MLA115252996110_082026-E,webp
MLA3347199138,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3347199138-edificio-en-palermo-chico-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.948537+00:00,Edificio En Palermo Chico,departamento,venta,USD,826800.0,US$ 826.800,1,,"Cabello Y Siria, Palermo Chico, Capital Federal",Palermo Chico,Capital Federal,Capital Federal,4,4,3,3,,,129.0,210.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_947011-MLA111949369671_052026-E.webp,1,1,Venta en blanco,17.0,4 ambs. | 3 baños | 129 - 210 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Edificio En Palermo Chico Desde US$ 826.800 4 ambs. 3 baños 129 - 210 m² cubiertos Cabello Y Siria, Palermo Chico, Capital Federal Venta en blanco 17 unidades disponibles Destacado",,44,MLA-3347199138-edificio-en-palermo-chico-_JM,Cabello Y Siria,,14,,,3937.14,6409.3,81.0,1,0,0,0,0,0,0,0,0,0,en_pozo,3,85.7,D_NQ_NP_2X_947011-MLA111949369671_052026-E,webp
MLA1801159220,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1801159220-edificio-en-las-canitas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.949059+00:00,Edificio En Las Cañitas,departamento,venta,USD,481500.0,US$ 481.500,1,DARIA,"Maure 1567, Las Cañitas, Capital Federal",Las Cañitas,Capital Federal,Capital Federal,3,4,2,2,,,97.0,143.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_951173-MLA76863640343_062024-E.webp,1,1,Venta en blanco,13.0,3 a 4 ambs. | 2 baños | 97 - 143 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Edificio En Las Cañitas DARIA Desde US$ 481.500 3 a 4 ambs. 2 baños 97 - 143 m² cubiertos Maure 1567, Las Cañitas, Capital Federal Venta en blanco 13 unidades disponibles Destacado",,45,MLA-1801159220-edificio-en-las-canitas-_JM,Maure,1567,,,,3367.13,4963.92,46.0,1,1,0,0,0,0,0,0,0,0,en_pozo,3,100.0,D_NQ_NP_2X_951173-MLA76863640343_062024-E,webp
MLA1742656941,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1742656941-edificio-en-belgrano-con-unidades-de-2-y-3-ambientes-con-amenities-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.949589+00:00,Edificio En Belgrano Con Unidades De 2 Y 3 Ambientes Con Amenities,departamento,venta,USD,140527.0,US$ 140.527,1,Interwin,"La Pampa 2447, Belgrano, Capital Federal",Belgrano,Capital Federal,Capital Federal,1,3,2,2,,,36.0,61.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_780843-MLA113582196336_072026-E.webp,1,1,Venta en blanco,34.0,1 a 3 ambs. | 2 baños | 36 - 61 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Edificio En Belgrano Con Unidades De 2 Y 3 Ambientes Con Amenities Interwin Desde US$ 140.527 1 a 3 ambs. 2 baños 36 - 61 m² cubiertos La Pampa 2447, Belgrano, Capital Federal Venta en blanco 34 unidades disponibles Destacado",,46,MLA-1742656941-edificio-en-belgrano-con-unidades-de-2-y-3-ambientes-con-amenities-_JM,La Pampa,2447,13,,,2303.72,3903.53,25.0,1,1,0,0,0,0,0,0,0,1,en_pozo,3,100.0,D_NQ_NP_2X_780843-MLA113582196336_072026-E,webp
MLA1618192546,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1618192546-venta-de-unidades-de-1-y-2-ambientes-a-metros-de-caballito-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.950174+00:00,Venta De Unidades De 1 Y 2 Ambientes A Metros De Caballito,departamento,venta,USD,102200.0,US$ 102.200,1,CONNECTION NEGOCIOS INMOB.,"Av. J B Alberdi 1805, Flores, Capital Federal",Flores,Capital Federal,Capital Federal,1,2,1,1,,,32.0,47.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_941251-MLA110409209664_052026-E.webp,1,1,Entrega inmediata,3.0,1 a 2 ambs. | 1 baño | 32 - 47 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Venta De Unidades De 1 Y 2 Ambientes A Metros De Caballito CONNECTION NEGOCIOS INMOB. Desde US$ 102.200 1 a 2 ambs. 1 baño 32 - 47 m² cubiertos Av. J B Alberdi 1805, Flores, Capital Federal Entrega inmediata 3 unidades disponibles Destacado",,47,MLA-1618192546-venta-de-unidades-de-1-y-2-ambientes-a-metros-de-caballito-_JM,Av. J B Alberdi,1805,7,,,2174.47,3193.75,15.0,1,1,0,0,0,0,0,0,0,0,entrega_inmediata,3,100.0,D_NQ_NP_2X_941251-MLA110409209664_052026-E,webp
MLA2511072720,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2511072720-emprendimiento-en-nunez-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,2,2026-09-03T16:29:09.950998+00:00,Emprendimiento En Nuñez,departamento,venta,USD,356580.0,US$ 356.580,1,Martin Pinus,"3 De Febrero 2955, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,2,4,1,3,,,62.0,201.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_738194-MLA96607993565_102025-E.webp,1,1,Venta en blanco,3.0,2 a 4 ambs. | 1 a 3 baños | 62 - 201 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Emprendimiento En Nuñez Martin Pinus Desde US$ 356.580 2 a 4 ambs. 1 a 3 baños 62 - 201 m² cubiertos 3 De Febrero 2955, Núñez, Capital Federal Venta en blanco 3 unidades disponibles Destacado",,48,MLA-2511072720-emprendimiento-en-nunez-_JM,3 De Febrero,2955,13,,,1774.03,5751.29,139.0,1,1,0,0,0,0,0,0,0,0,en_pozo,3,100.0,D_NQ_NP_2X_738194-MLA96607993565_102025-E,webp
MLA2022610634,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2022610634-edificio-en-nunez-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/venta/capital-federal/,3,2026-09-03T16:29:20.976853+00:00,Edificio En Nuñez,departamento,venta,USD,127000.0,US$ 127.000,1,,"Crisólogo Larralde 2685, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,1,2,1,1,,,33.0,55.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_792151-MLA82793209435_022025-E.webp,1,1,Venta en blanco,2.0,1 a 2 ambs. | 1 baño | 33 - 55 m² cubiertos,"EMPRENDIMIENTO Departamento en venta Edificio En Nuñez Desde US$ 127.000 1 a 2 ambs. 1 baño 33 - 55 m² cubiertos Crisólogo Larralde 2685, Núñez, Capital Federal Venta en blanco 2 unidades disponibles Destacado",,1,MLA-2022610634-edificio-en-nunez-_JM,Crisólogo Larralde,2685,13,,,2309.09,3848.48,22.0,1,1,0,0,0,0,0,0,0,0,en_pozo,3,85.7,D_NQ_NP_2X_792151-MLA82793209435_022025-E,webp
