item_id,fuente,url,search_url,pagina_origen,scraped_at_utc,titulo,tipo_propiedad,tipo_operacion,moneda,precio,precio_texto,desde,inmobiliaria,direccion,barrio,localidad,provincia,ambientes_min,ambientes_max,banios_min,banios_max,dormitorios_min,dormitorios_max,superficie_min_m2,superficie_max_m2,tipo_superficie,imagen_principal,destacado,emprendimiento,posesion,unidades_disponibles,atributos_texto,texto_tarjeta,parse_warnings,posicion_pagina,slug,calle,altura,comuna,precio_anterior,descuento_pct,precio_m2_min,precio_m2_max,amplitud_superficie_m2,es_rango_superficie,es_rango_ambientes,monoambiente,apto_credito,balcon,terraza,pileta,parrilla,cochera_mencionada,amenities_mencionadas,estado_entrega,cantidad_atributos,completitud_pct,imagen_id,imagen_extension
MLA2001889397,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2001889397-alquiler-departamento-3-amb-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.250874+00:00,Alquiler Departamento 3 Amb En Barracas,departamento,alquiler,ARS,799000.0,$ 799.000,0,,"Martin Garcia 500, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,3,3,1,1,,,53.0,53.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_678526-MLA114944782702_082026-E.webp,0,0,,,3 ambs. | 1 baño | 53 m² cubiertos,"Departamento en alquiler Alquiler Departamento 3 Amb En Barracas $ 799.000 3 ambs. 1 baño 53 m² cubiertos Martin Garcia 500, Barracas, Capital Federal",,28,MLA-2001889397-alquiler-departamento-3-amb-en-barracas-_JM,Martin Garcia,500,4,,,15075.47,15075.47,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_678526-MLA114944782702_082026-E,webp
MLA1904285131,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1904285131-se-alquila-dpto-2-amb-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.251453+00:00,Se Alquila Dpto 2 Amb. En Barracas,departamento,alquiler,ARS,750000.0,$ 750.000,0,,"Ruy Díaz De Guzmán 100, ACB, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,42.0,42.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_724538-MLA114772675781_072026-E.webp,0,0,,,2 ambs. | 1 baño | 42 m² cubiertos,"Departamento en alquiler Se Alquila Dpto 2 Amb. En Barracas $ 750.000 2 ambs. 1 baño 42 m² cubiertos Ruy Díaz De Guzmán 100, ACB, Barracas, Capital Federal",,29,MLA-1904285131-se-alquila-dpto-2-amb-en-barracas-_JM,Ruy Díaz De Guzmán,100,4,,,17857.14,17857.14,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_724538-MLA114772675781_072026-E,webp
MLA3874803312,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3874803312-alquiler-de-departamento-2-ambientes-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.252099+00:00,Alquiler De Departamento 2 Ambientes,departamento,alquiler,ARS,750000.0,$ 750.000,0,,"Ituzaingo Al 800. Entre Gaspar Melchor De Jovellanos Y Av Montes De Oca, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,51.0,51.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_930811-MLA115399192078_082026-E.webp,0,0,,,2 ambs. | 1 baño | 51 m² cubiertos,"Departamento en alquiler Alquiler De Departamento 2 Ambientes $ 750.000 2 ambs. 1 baño 51 m² cubiertos Ituzaingo Al 800. Entre Gaspar Melchor De Jovellanos Y Av Montes De Oca, Barracas, Capital Federal",,30,MLA-3874803312-alquiler-de-departamento-2-ambientes-_JM,Ituzaingo Al 800. Entre Gaspar Melchor De Jovellanos Y Av Montes De Oca,,4,,,14705.88,14705.88,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_930811-MLA115399192078_082026-E,webp
MLA1991544489,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1991544489-alquiler-departamento-2-ambientes-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.252709+00:00,Alquiler Departamento 2 Ambientes,departamento,alquiler,ARS,550000.0,$ 550.000,0,,"Herrera Al 2400. Entre San Ricardo Y Villarino, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,44.0,44.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_782460-MLA114815852104_082026-E.webp,0,0,,,2 ambs. | 1 baño | 44 m² cubiertos,"Departamento en alquiler Alquiler Departamento 2 Ambientes $ 550.000 2 ambs. 1 baño 44 m² cubiertos Herrera Al 2400. Entre San Ricardo Y Villarino, Barracas, Capital Federal",,31,MLA-1991544489-alquiler-departamento-2-ambientes-_JM,Herrera Al 2400. Entre San Ricardo Y Villarino,,4,,,12500.0,12500.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_782460-MLA114815852104_082026-E,webp
MLA1944482305,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1944482305-alquiler-3-ambientes-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.253286+00:00,Alquiler 3 Ambientes En Barracas,departamento,alquiler,ARS,900000.0,$ 900.000,0,,"Av Montes De Oca 700, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,3,3,1,1,,,60.0,60.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_695827-MLA114198426006_082026-E.webp,0,0,,,3 ambs. | 1 baño | 60 m² cubiertos,"Departamento en alquiler Alquiler 3 Ambientes En Barracas $ 900.000 3 ambs. 1 baño 60 m² cubiertos Av Montes De Oca 700, Barracas, Capital Federal",,32,MLA-1944482305-alquiler-3-ambientes-en-barracas-_JM,Av Montes De Oca,700,4,,,15000.0,15000.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_695827-MLA114198426006_082026-E,webp
MLA3912165008,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3912165008-alquiler-3-amb-lavadero-gran-terraza-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.253892+00:00,Alquiler 3 Amb Lavadero Gran Terraza Barracas,departamento,alquiler,ARS,950000.0,$ 950.000,0,,"Avenida Suárez 1700, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,3,3,1,1,,,43.0,43.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_887717-MLA117164216619_092026-E.webp,0,0,,,3 ambs. | 1 baño | 43 m² cubiertos,"PUBLICADO HOY Departamento en alquiler Alquiler 3 Amb Lavadero Gran Terraza Barracas $ 950.000 3 ambs. 1 baño 43 m² cubiertos Avenida Suárez 1700, Barracas, Capital Federal",,33,MLA-3912165008-alquiler-3-amb-lavadero-gran-terraza-barracas-_JM,Avenida Suárez,1700,4,,,22093.02,22093.02,0.0,0,0,0,0,0,1,0,0,0,0,,3,85.7,D_NQ_NP_2X_887717-MLA117164216619_092026-E,webp
MLA3907570272,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3907570272-departamento-en-alquiler-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.254461+00:00,Departamento En Alquiler En Barracas,departamento,alquiler,ARS,610000.0,$ 610.000,0,,"DEFENSA Al 1657. Entre Ituzaingo Y Avenida Caseros, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,1,1,,,,,39.0,39.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_933681-MLA115646214584_092026-E.webp,0,0,,,1 amb. | 39 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler Departamento En Alquiler En Barracas $ 610.000 1 amb. 39 m² cubiertos DEFENSA Al 1657. Entre Ituzaingo Y Avenida Caseros, Barracas, Capital Federal",,34,MLA-3907570272-departamento-en-alquiler-en-barracas-_JM,DEFENSA Al 1657. Entre Ituzaingo Y Avenida Caseros,,4,,,15641.03,15641.03,0.0,0,0,1,0,0,0,0,0,0,0,,2,71.4,D_NQ_NP_2X_933681-MLA115646214584_092026-E,webp
MLA3907330600,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3907330600-departamento-de-3-ambientes-al-frente-con-balcon-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.255070+00:00,Departamento De 3 Ambientes Al Frente Con Balcon,departamento,alquiler,ARS,900000.0,$ 900.000,0,,"Jovellanos 1500, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,3,3,1,1,,,55.0,55.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_706915-MLA115640150208_092026-E.webp,0,0,,,3 ambs. | 1 baño | 55 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler Departamento De 3 Ambientes Al Frente Con Balcon $ 900.000 3 ambs. 1 baño 55 m² cubiertos Jovellanos 1500, Barracas, Capital Federal",,35,MLA-3907330600-departamento-de-3-ambientes-al-frente-con-balcon-_JM,Jovellanos,1500,4,,,16363.64,16363.64,0.0,0,0,0,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_706915-MLA115640150208_092026-E,webp
MLA2055348347,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2055348347-departamento-3-ambientes-con-dependencia-sobre-av-montes-de-oca-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.255666+00:00,Departamento 3 Ambientes Con Dependencia Sobre Av Montes De Oca,departamento,alquiler,ARS,1300000.0,$ 1.300.000,0,,"Av Montes De Oca Al 400, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,3,3,2,2,,,90.0,90.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_896413-MLA117143788441_092026-E.webp,0,0,,,3 ambs. | 2 baños | 90 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler Departamento 3 Ambientes Con Dependencia Sobre Av Montes De Oca $ 1.300.000 3 ambs. 2 baños 90 m² cubiertos Av Montes De Oca Al 400, Barracas, Capital Federal",,36,MLA-2055348347-departamento-3-ambientes-con-dependencia-sobre-av-montes-de-oca-_JM,Av Montes De Oca Al,400,4,,,14444.44,14444.44,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_896413-MLA117143788441_092026-E,webp
MLA2061156899,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2061156899-depto-2-amb-alquiler-amoblado-barracas-balcon-luz-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.256267+00:00,Depto 2 Amb Alquiler Amoblado Barracas Balcón Luz,departamento,alquiler,ARS,750000.0,$ 750.000,0,,"Piedras 1700, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,37.0,37.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_638176-MLA115712303638_092026-E.webp,0,0,,,2 ambs. | 1 baño | 37 m² cubiertos,"PUBLICADO HOY Departamento en alquiler Depto 2 Amb Alquiler Amoblado Barracas Balcón Luz $ 750.000 2 ambs. 1 baño 37 m² cubiertos Piedras 1700, Barracas, Capital Federal",,37,MLA-2061156899-depto-2-amb-alquiler-amoblado-barracas-balcon-luz-_JM,Piedras,1700,4,,,20270.27,20270.27,0.0,0,0,0,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_638176-MLA115712303638_092026-E,webp
MLA2061143799,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2061143799-alquiler-departamento-loft-2-ambientes-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.256867+00:00,Alquiler Departamento Loft 2 Ambientes Barracas,departamento,alquiler,ARS,900000.0,$ 900.000,0,,"Brandsen 1700, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,69.0,69.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_641337-MLA117163237089_092026-E.webp,0,0,,,2 ambs. | 1 baño | 69 m² cubiertos,"PUBLICADO HOY Departamento en alquiler Alquiler Departamento Loft 2 Ambientes Barracas $ 900.000 2 ambs. 1 baño 69 m² cubiertos Brandsen 1700, Barracas, Capital Federal",,38,MLA-2061143799-alquiler-departamento-loft-2-ambientes-barracas-_JM,Brandsen,1700,4,,,13043.48,13043.48,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_641337-MLA117163237089_092026-E,webp
MLA3912114838,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3912114838-alquiler-monoambiente-con-balcon-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.257468+00:00,Alquiler Monoambiente Con Balcon Barracas,departamento,alquiler,ARS,550000.0,$ 550.000,0,,"Pasaje Cayasta 3200, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,1,1,1,1,,,25.0,25.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_938953-MLA117164170429_092026-E.webp,0,0,,,1 amb. | 1 baño | 25 m² cubiertos,"PUBLICADO HOY Departamento en alquiler Alquiler Monoambiente Con Balcon Barracas $ 550.000 1 amb. 1 baño 25 m² cubiertos Pasaje Cayasta 3200, Barracas, Capital Federal",,39,MLA-3912114838-alquiler-monoambiente-con-balcon-barracas-_JM,Pasaje Cayasta,3200,4,,,22000.0,22000.0,0.0,0,0,1,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_938953-MLA117164170429_092026-E,webp
MLA3907038444,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3907038444-alquiler-2-ambientes-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.258069+00:00,Alquiler 2 Ambientes,departamento,alquiler,ARS,550000.0,$ 550.000,0,,"RUY DIAZ DE GUZMAN Al 40. Entre Av. Martin Garcia Y Tomas Liberti, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_637849-MLA117082259875_092026-E.webp,0,0,,,2 ambs. | 1 baño | 40 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler Alquiler 2 Ambientes $ 550.000 2 ambs. 1 baño 40 m² cubiertos RUY DIAZ DE GUZMAN Al 40. Entre Av. Martin Garcia Y Tomas Liberti, Barracas, Capital Federal",,40,MLA-3907038444-alquiler-2-ambientes-_JM,RUY DIAZ DE GUZMAN Al 40. Entre Av. Martin Garcia Y Tomas Liberti,,4,,,13750.0,13750.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_637849-MLA117082259875_092026-E,webp
MLA3914957318,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3914957318-depto-planta-baja-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.258672+00:00,Depto. Planta Baja En Barracas,departamento,alquiler,ARS,800000.0,$ 800.000,0,,"Coronel Salvadores Al 1600. Entre Avenida Montes De Oca Y Isabel La Catolica, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,39.0,39.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_959159-MLA117200075839_092026-E.webp,0,0,,,2 ambs. | 1 baño | 39 m² cubiertos,"PUBLICADO HOY Departamento en alquiler Depto. Planta Baja En Barracas $ 800.000 2 ambs. 1 baño 39 m² cubiertos Coronel Salvadores Al 1600. Entre Avenida Montes De Oca Y Isabel La Catolica, Barracas, Capital Federal",,41,MLA-3914957318-depto-planta-baja-en-barracas-_JM,Coronel Salvadores Al 1600. Entre Avenida Montes De Oca Y Isabel La Catolica,,4,,,20512.82,20512.82,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_959159-MLA117200075839_092026-E,webp
MLA3914499358,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3914499358-departamento-venta-alquiler-barracas-2-ambientes-con-2-balcones-y-amenities-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.259313+00:00,Departamento - Venta - Alquiler -barracas - 2 Ambientes Con 2 Balcones Y Amenities,departamento,alquiler,ARS,1000000.0,$ 1.000.000,0,GIMENEZ INMUEBLES,"Ituzaingo Al 900, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,52.0,52.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_914853-MLA115742395294_092026-E.webp,0,0,,,2 ambs. | 1 baño | 52 m² cubiertos,"PUBLICADO HOY Departamento en alquiler Departamento - Venta - Alquiler -barracas - 2 Ambientes Con 2 Balcones Y Amenities GIMENEZ INMUEBLES $ 1.000.000 2 ambs. 1 baño 52 m² cubiertos Ituzaingo Al 900, Barracas, Capital Federal",,42,MLA-3914499358-departamento-venta-alquiler-barracas-2-ambientes-con-2-balcones-y-amenities-_JM,Ituzaingo Al,900,4,,,19230.77,19230.77,0.0,0,0,0,0,1,0,0,0,0,1,,3,100.0,D_NQ_NP_2X_914853-MLA115742395294_092026-E,webp
MLA3907562276,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3907562276-departamento-en-alquiler-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.260133+00:00,Departamento En Alquiler En Barracas,departamento,alquiler,ARS,700000.0,$ 700.000,0,,"SANTA MARIA DEL BUEN AIRE Al 495. Entre Esquina Y California, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_814242-MLA115644958978_092026-E.webp,0,0,,,2 ambs. | 1 baño | 40 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler Departamento En Alquiler En Barracas $ 700.000 2 ambs. 1 baño 40 m² cubiertos SANTA MARIA DEL BUEN AIRE Al 495. Entre Esquina Y California, Barracas, Capital Federal",,43,MLA-3907562276-departamento-en-alquiler-en-barracas-_JM,SANTA MARIA DEL BUEN AIRE Al 495. Entre Esquina Y California,,4,,,17500.0,17500.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_814242-MLA115644958978_092026-E,webp
MLA3914941778,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3914941778-alquiler-2-ambientes-al-frente-amenities-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.260559+00:00,"Alquiler, 2 Ambientes, Al Frente, Amenities",departamento,alquiler,ARS,950000.0,$ 950.000,0,,"ISABEL LA CATOLICA Al 600. Entre Suarez Y Brandsen, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,42.0,42.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_806296-MLA115746348276_092026-E.webp,0,0,,,2 ambs. | 1 baño | 42 m² cubiertos,"PUBLICADO HOY Departamento en alquiler Alquiler, 2 Ambientes, Al Frente, Amenities $ 950.000 2 ambs. 1 baño 42 m² cubiertos ISABEL LA CATOLICA Al 600. Entre Suarez Y Brandsen, Barracas, Capital Federal",,44,MLA-3914941778-alquiler-2-ambientes-al-frente-amenities-_JM,ISABEL LA CATOLICA Al 600. Entre Suarez Y Brandsen,,4,,,22619.05,22619.05,0.0,0,0,0,0,0,0,0,0,0,1,,3,85.7,D_NQ_NP_2X_806296-MLA115746348276_092026-E,webp
MLA1947670549,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1947670549-departamento-en-alquiler-tipo-loft-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.261035+00:00,Departamento En Alquiler Tipo Loft,departamento,alquiler,USD,1200.0,US$ 1.200,0,,"José Aarón Salmún Feijóo 700, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,1,1,1,1,,,135.0,135.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_970959-MLA117143980719_092026-E.webp,0,0,,,1 amb. | 1 baño | 135 m² cubiertos,"Departamento en alquiler Departamento En Alquiler Tipo Loft US$ 1.200 1 amb. 1 baño 135 m² cubiertos José Aarón Salmún Feijóo 700, Barracas, Capital Federal",,45,MLA-1947670549-departamento-en-alquiler-tipo-loft-_JM,José Aarón Salmún Feijóo,700,4,,,8.89,8.89,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_970959-MLA117143980719_092026-E,webp
MLA3896805720,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3896805720-alquiler-2-ambientes-impecable-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.261481+00:00,Alquiler 2 Ambientes Impecable,departamento,alquiler,ARS,750000.0,$ 750.000,0,,"AV PATRICIOS Al 200. Entre Gualeguay Y Tomas Liberti, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,26.0,26.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_940305-MLA116979316585_082026-E.webp,0,0,,,2 ambs. | 1 baño | 26 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler Alquiler 2 Ambientes Impecable $ 750.000 2 ambs. 1 baño 26 m² cubiertos AV PATRICIOS Al 200. Entre Gualeguay Y Tomas Liberti, Barracas, Capital Federal",,46,MLA-3896805720-alquiler-2-ambientes-impecable-_JM,AV PATRICIOS Al 200. Entre Gualeguay Y Tomas Liberti,,4,,,28846.15,28846.15,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_940305-MLA116979316585_082026-E,webp
MLA3800280156,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3800280156-departamento-5-ambientes-amplio-y-luminoso-en-barracas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.261942+00:00,Departamento 5 Ambientes Amplio Y Luminoso En Barracas,departamento,alquiler,USD,2000.0,US$ 2.000,0,,"Avenida Suarez Al 1700, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,5,5,2,2,,,136.0,136.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_884332-MLA114910198036_082026-E.webp,0,0,,,5 ambs. | 2 baños | 136 m² cubiertos,"Departamento en alquiler Departamento 5 Ambientes Amplio Y Luminoso En Barracas US$ 2.000 5 ambs. 2 baños 136 m² cubiertos Avenida Suarez Al 1700, Barracas, Capital Federal",,47,MLA-3800280156-departamento-5-ambientes-amplio-y-luminoso-en-barracas-_JM,Avenida Suarez Al,1700,4,,,14.71,14.71,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_884332-MLA114910198036_082026-E,webp
MLA2043970055,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2043970055-alquiler-2-ambientes-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,1,2026-09-05T19:28:39.262342+00:00,Alquiler 2 Ambientes,departamento,alquiler,ARS,600000.0,$ 600.000,0,,"Av. Montes De Oca Al 600. Entre Aristobulo Del Valle Y Wenceslao Villafañe, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,2,2,1,1,,,52.0,52.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_794283-MLA115438155680_082026-E.webp,0,0,,,2 ambs. | 1 baño | 52 m² cubiertos,"Departamento en alquiler Alquiler 2 Ambientes $ 600.000 2 ambs. 1 baño 52 m² cubiertos Av. Montes De Oca Al 600. Entre Aristobulo Del Valle Y Wenceslao Villafañe, Barracas, Capital Federal",,48,MLA-2043970055-alquiler-2-ambientes-_JM,Av. Montes De Oca Al 600. Entre Aristobulo Del Valle Y Wenceslao Villafañe,,4,,,11538.46,11538.46,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_794283-MLA115438155680_082026-E,webp
MLA3914521958,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3914521958-departamento-venta-barracas-3-ambientes-apto-credito-edificio-de-categoria-con-amenities-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,2,2026-09-05T19:28:48.479830+00:00,Departamento - Venta - Barracas 3 Ambientes Apto Credito Edificio De Categoria Con Amenities,departamento,alquiler,ARS,1200000.0,$ 1.200.000,0,GIMENEZ INMUEBLES,"Ituzaingo Al 900, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,3,3,1,1,,,72.0,72.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_703051-MLA117194386977_092026-E.webp,0,0,,,3 ambs. | 1 baño | 72 m² cubiertos,"PUBLICADO HOY Departamento en alquiler Departamento - Venta - Barracas 3 Ambientes Apto Credito Edificio De Categoria Con Amenities GIMENEZ INMUEBLES $ 1.200.000 3 ambs. 1 baño 72 m² cubiertos Ituzaingo Al 900, Barracas, Capital Federal",,1,MLA-3914521958-departamento-venta-barracas-3-ambientes-apto-credito-edificio-de-categoria-con-amenities-_JM,Ituzaingo Al,900,4,,,16666.67,16666.67,0.0,0,0,0,1,0,0,0,0,0,1,,3,100.0,D_NQ_NP_2X_703051-MLA117194386977_092026-E,webp
MLA3911203060,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3911203060-alquiler-monoambiente-chico-interno-con-placard-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler/capital-federal/barracas/,2,2026-09-05T19:28:48.480387+00:00,Alquiler Monoambiente Chico Interno Con Placard,departamento,alquiler,ARS,400000.0,$ 400.000,0,,"Av Regimiento De Patricios 54, Barracas, Capital Federal",Barracas,Capital Federal,Capital Federal,,,1,1,,,22.0,22.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_982463-MLA117142291403_092026-E.webp,0,0,,,1 baño | 22 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler Alquiler Monoambiente Chico Interno Con Placard $ 400.000 1 baño 22 m² cubiertos Av Regimiento De Patricios 54, Barracas, Capital Federal",,2,MLA-3911203060-alquiler-monoambiente-chico-interno-con-placard-_JM,Av Regimiento De Patricios,54,4,,,18181.82,18181.82,0.0,0,,1,0,0,0,0,0,0,0,,2,71.4,D_NQ_NP_2X_982463-MLA117142291403_092026-E,webp
